created_at,full_text,username,Produk,rate
2023-01-28,"['hai', 'kak', 'mimin', 'cek', 'nomor', 'cantum', 'gambar', 'kakak', 'kirim', 'daftar', 'nomor', 'telemarketing', 'bni', 'kait', 'tawar', 'asuransi', 'ya', 'tks', '-cempaka-']",BNI,BNI Life,1
2023-01-28,"['hai', 'kak', 'maaf', 'sudah', 'kakak', 'kecewa', 'keluh', 'kait', 'asuransi', 'mimin', 'saran', 'kakak', 'konfirmasi', 'langsung', 'hubung', 'bni', 'life', '1500045', 'ya', 'tks', '-pevita-']",BNI,BNI Life,1
2023-01-27,"['nomer', 'nomer', 'sj', 'nelfon', 'bilang', 'bni', 'ngasi', 'asuransi', 'reject2', 'in', 'lama2', 'telepon', 'gabisa', 'karena', 'ktnya', 'nomer', 'yang', 'putar', 'salah', 'tidak', 'ya', 'tindak', 'tahu', 'nasabah', 'bni']",starinaugust,BNI Life,1
2023-01-27,"['ni', 'yang', 'nelfonin', 'maksa', 'masuk', 'asuransi']",starinaugust,BNI Life,2
2023-01-27,"['hallo', 'kak', 'mohon', 'maaf', 'kak', 'kena', 'mimin', 'ya', 'asuransi', 'asuransi', 'bni', 'life', 'kakak', 'hubung', 'customer', 'service', 'bni', 'life', '1500045', 'ya', 'tks', '-cempaka-']",BNI,BNI Life,1
2023-01-27,"['min', 'emang', 'bni', 'produk', 'asuransi', 'terus', 'transaksi', 'trf', 'dengan', 'nominal', 'sekian', 'juta', 'rek', 'langsung', 'yang', 'telpon', 'ngakunya', 'bni', 'nawarin', 'cc', 'asuransi', 'data', 'bocor', 'gmn', 'sudah', 'kali', 'protes', 'tapi', 'tidak', 'tindak']",captainita,BNI Life,1
2023-01-27,"['kerja', 'pt', 'bank', 'negara', 'indonesia', 'persero', 'tbk', 'bni', 'bagus', '2022', 'harga', 'saham', 'bank', 'bumn', 'lesat']",Media_Asuransi,BNI Life,1
2023-01-26,"['kali', 'telepon', 'tawar', 'asuransi', 'rekan', 'tolak', 'berminateh', 'nelepon', 'nasabah', 'ganggu', 'aktivitas', 'pagi', 'telpon']",abdhmd75,BNI Life,1
2023-01-25,"['pakai', 'asuransi', 'tuh', 'kap', 'bni']",khusete,BNI Life,2
2023-01-21,"['bener', 'sekali', 'kmren', 'bni', 'begitu', 'tlvon', 'nawarin', 'asuransi', 'maksa', 'tuju']",WibieHabiby,BNI Life,3
2023-01-20,"['hai', 'kak', 'mohon', 'maaf', 'kakak', 'tidak', 'nyaman', 'mimin', 'cek', 'nomor', 'asuransi', 'bni', 'ya', 'kak', 'tks', '-judith-']",BNI,BNI Life,1
2023-01-20,"['halo', 'mohon', 'info', 'bni', 'nelponin', 'mulu', 'nawarin', 'asuransi', 'ganggu', 'sekali']",naurabcdefgh,BNI Life,1
2023-01-19,"['barusan', 'dapat', 'telepon', 'nmr', 'pribadi', 'pas', 'angkat', 'ngakunya', 'bni', 'nawarin', 'asuransi', 'nomor', 'saja', 'sudah', 'tidak', 'coba', 'search', 'number', 'getcontact', 'ngetag', 'tipu', 'wkwk']",programmermager,BNI Life,2
2023-01-17,"['tidak', 'si', 'telemarketer', 'bni', 'stop', 'nelponin', 'saya', 'weeee', 'saya', 'tidak', 'minat', 'sama', 'asuransi', 'kamu', 'kta', 'kamu', 'capek', 'saya', 'telpon', '2x', 'tinggal', 'bentar', 'missed', 'call', 'sudah', '10x', 'dalam', 'minggu', 'mentang2', 'saya', 'iyain', 'tawar', 'kamu', 'jadi', 'tuman', 'kamu', 'ya']",purityringgu,BNI Life,1
2023-01-17,"['hallo', 'barusan', 'yang', 'telfon', 'mengatasnamakan', 'bni', 'life', 'asuransi', 'bener', 'modus', 'tipu']",AbsarRasyid,BNI Life,2
2023-01-16,"['tunggu', 'cair', 'asuransi', 'jiwa', 'bni', 'life', '-', 'cc']",MediaKonsumenID,BNI Life,1
2023-01-16,"['min', 'tolong', 'tindak', 'tipu', 'yang', 'nelpon', 'ngaku', 'bni', 'nawarin', 'asuransi', 'capek', 'dapat', 'telpon', 'kali', 'nomor', 'yang', 'beda']",kuedounat,BNI Life,1
2023-01-14,"['help', 'rt', 'waspada', 'tipu', 'kedok', 'asuransi', 'bni', 'nomor', 'telpon', 'nomor', 'beda', '1', '2', 'angka', 'tipu', 'angkat', 'telpon', 'ulang', 'telpon', 'perempuan', 'nama', 'catherine']",narcsisistic,BNI Life,2
2023-01-14,"['data', 'nasabah', 'bank', 'bni', 'bocor', 'gimana', 'ya', 'daftar', '1', 'tidak', 'pakai', 'kasih', 'public', 'tipu', 'asuransi', 'nelfon', 'aneh', 'sekali', 'sudah']",maukuaci,BNI Life,1
2023-01-13,"['hai', 'kak', 'kena', 'informasi', 'bni', 'life', 'mimin', 'saran', 'kakak', 'konfirmasi', 'langsung', 'asuransi', 'bni', 'life', '1500045', 'ya', 'tks', '-bobby-']",BNI,BNI Life,1
2023-01-12,"['bni', 'life', 'bukti', 'komitmen', 'bayar', 'uang', 'tanggung', 'klaim', 'tutup', 'usia', 'produk', 'asuransi', 'jiwa', 'bni', 'life', 'plan', 'multiprotection', 'blpm', 'ahli', 'waris', 'sofii', '500', 'juta', 'rupiah', 'serah', 'laku', 'simbolis', 'kantor', 'wilayah', '18', 'malang']",BNILifeID,BNI Life,1
2023-01-11,"['tipu', 'kerja', 'nelpon', 'mulu', 'pas', 'angkat', 'ngaku', 'ngaku', 'bni', 'lite', 'nawarin', 'asuransi', 'maksa', 'sekali', 'sudah', 'tolak', 'wkwk']",Rahmadaniaa_,BNI Life,1
2023-01-11,"['hai', 'kak', 'nomor', 'nomor', 'telepon', 'resmi', 'telemarketing', 'bni', 'kait', 'tawar', 'asuransi', 'ya', 'kak', 'tks', '-cempaka-']",BNI,BNI Life,1
2023-01-11,"['selamat', 'siang', 'admin', 'izin', 'nomer', 'kirim', 'gambar', 'rupa', 'nomer', 'telpon', 'bni', 'terima', 'kasih', 'nomor', 'tsb', 'mengatasnamakan', 'asuransi', 'bni']",dhannnne,BNI Life,1
2023-01-10,"['hai', 'kak', 'mimin', 'cek', '2', 'nomor', 'telepon', 'telesales', 'bni', 'tawar', 'kartu', 'kredit', 'bni', 'asuransi', 'bni', 'life', 'ya', 'kak', 'tks', '-raisha-']",BNI,BNI Life,1
2023-01-07,"['tolong', 'renti', 'nyepam', 'cek', 'getcontact', 'smua', 'dari', 'asuransi', 'kamu', 'yang', 'kagak']",junnadityaa,BNI Life,2
2023-01-05,"['kemarin', 'blokir', 'ganti', 'nomor', 'nasabah', 'bni', 'to', 'tipu', 'kedok', 'asuransi', 'blokir', 'lapor', 'fraud', 'ken', 'sekali', 'negara', 'hadir', 'urus', 'seperti', 'gin', 'cc']",ahmadmuksit,BNI Life,2
2023-01-04,"['kalau', 'bener', 'dari', 'bni', 'nawarin', 'kartu', 'kredit', 'ato', 'asuransi', 'kdg', 'sudah', 'nolak', 'begitu', 'bbrp', 'telpon', 'juga', 'spam', 'telpon', 'begitu']",AdiYudha_,BNI Life,1
2023-01-03,"['abis', 'ngajarin', 'pakai', 'bni', 'mobile', 'takjub', 'sekali', 'nyata', 'bayar', 'listrik', 'bpjs', 'asuransi', 'sampai', 'tagih', 'internet', 'aplikasi', 'haha']",kavngen,BNI Life,1
2023-01-03,"['eits', 'masker', 'masker', 'efektif', 'lindung', 'virus', 'kalau', 'lindung', 'ekonomi', 'keluarga', 'risiko', 'hidup', 'ya', 'bni', 'life', 'steady', 'protection', 'asuransi', 'manfaat', 'premi', '125', 'asuransi']",BNILifeID,BNI Life,1
2023-01-03,"['halo', 'lacak', 'no', 'ko', 'sekali', 'nelponin', 'orang', 'sudah', 'tolak', 'tetap', 'saja', 'maksangakunya', 'bni', 'life', 'insurance', 'ken', 'ajak', 'gabung', 'asuransi', 'biaya', '1', '6', 'juta', 'tolong', 'tindak']",gabell_07,BNI Life,2
2023-01-02,"['sales', 'bni', 'ngotot', 'sekali', 'nawarin', 'asuransi', 'sudah', 'bilang', 'gamau', 'tetap', 'maksa']",anisamaulidina8,BNI Life,1
2022-12-30,"['halo', 'kak', 'gimana', 'nyetop', 'bi', 'fast', 'asuransi', 'bni', 'mbanking', 'ya', 'tidak', 'konfirmasi', 'uang', 'tarikk', 'kaget', 'sudah', 'tarik', 'saja', 'bni']",QaisaraGebi,BNI Life,1
2022-12-30,"['gara2', 'baca', 'komen', 'tahu', 'nyata', 'kalau', 'ngomong', 'iya', 'saja', 'sudah', 'masuk', 'tuju', 'kalau', 'tawar', 'asuransi', 'dari', 'bank', 'what', 'akhir2', 'telepon', 'bni', 'life', 'saya', 'seinget', 'saya', 'sih', 'saya', 'nolak', 'yah']",yayaisyoursbae,BNI Life,1
2022-12-29,"['hai', 'kak', 'kena', 'asuransi', 'bni', 'life', 'kakak', 'hubung', 'customer', 'service', 'bni', 'life', '1500045', 'ya', 'tks', '-bobby-']",BNICustomerCare,BNI Life,1
2022-12-28,"['tidak', 'telemarketer', 'asuransi', 'tidak', 'ngehubungi', 'gampang', 'sekali', 'seperti', 'nya', 'nge', 'share', 'nomer', 'hp', 'orang']",vanjaztick,BNI Life,2
2022-12-27,"['dear', 'bni', 'hormat', 'tolong', 'marketing', 'cc', 'nya', 'jangan', 'nelp', 'nawarin', 'dana', 'tunai', 'asuransi', 'dll', 'so', 'annoying', 'sudah', 'tidk', 'apa2', 'cc', 'bni', 'nya', 'saja', 'yang', 'pakai']",hsteps01,BNI Life,2
2022-12-21,"['hai', 'kak', 'maaf', 'kakak', 'tidak', 'nyaman', 'nomor', 'telesales', 'bni', 'ya', 'kakak', 'kenan', 'tawar', 'asuransi', 'bni', 'life', 'kakak', 'hubung', 'bni', 'life', 'nomor', '1500045', 'ya', 'tks', '-jacob-']",BNI,BNI Life,1
2022-12-19,"['hai', 'kak', 'maaf', 'kakak', 'tidak', 'nyaman', 'kait', 'asuransi', 'mimin', 'cek', 'kakak', 'info', 'detail', 'pesan', 'akun', 'bni', 'tanda', 'centang', 'biru', 'samping', 'nama', 'akun', 'foto', 'profil', 'wa', 'bni', '08115881946', 'ya', 'tks', '-cemara-']",BNICustomerCare,BNI Life,2
2022-12-18,"['tidak', 'dapat', 'cover', 'asuransi', 'banjir', '1', 'tunggu', 'yuk', 'kunjung', 'info', 'lengkap', 'ya']",BNI,BNI Life,1
2022-12-17,"['halo', 'kak', 'nomor', 'telepon', '0817431542', '0817431550', 'bni', 'tawar', 'asuransi', 'ya', 'kak', 'tks', '-valina-']",BNI,BNI Life,1
2022-12-17,"['kali', 'tawar', 'asuransi', 'yang', 'daftar', 'keikutsertaan', 'bilang', 'tolak', 'ngerasa', 'aneh', 'alas', 'tolak', 'hak', 'untuk', 'tawar', 'ya', 'bni', 'tipu']",haloyua,BNI Life,3
2022-12-17,"['pagi', 'dpet', 'telepon', 'nawarin', 'asuransi', 'celaka', 'mati', 'untuk', 'dengar', 'tahu', 'gimana', 'mba', 'mba', 'nya', 'tidak', 'sabar', 'langsung', 'daftar', 'keikutsertaan']",haloyua,BNI Life,3
2022-12-16,"['usaha', 'asuransi', 'jiwa', 'bni', 'life', 'lapor', 'rbc', '627', 'persen', 'oktober', '2022']",Bisniscom,BNI Life,1
2022-12-16,"['kali', 'telpon', 'orang', 'bni', 'tawar', 'kartu', 'kredit', 'asuransi', 'data', 'min', 'pegawai', 'bni', 'juga', 'no', 'nya', '6282249563928']",CardsStardust,BNI Life,2
2022-12-16,"['telpon', 'asuransi', 'sudah', 'seperti', 'debt', 'collector', 'ngejar', 'hutang', 'buat', 'nyaman']",bomaidr,BNI Life,1
2022-12-15,"['hi', 'kak', 'nomor', 'hp', 'hubung', 'kakak', 'rupa', 'telemarketing', 'resmi', 'bni', 'tawar', 'asuransi', 'bni', 'life', 'ya', 'kak', '1', '2']",BNICustomerCare,BNI Life,1
2022-12-15,"['capek', 'sekali', 'orang', 'ngaku', 'nelpon', 'nawarin', 'asuransi', 'nomernya', 'beda', 'blokir', 'nipu', 'pakai', 'no', 'hp', 'ganggu', 'sekali', 'loh', 'sumpah']",kochengcalico,BNI Life,1
2022-12-14,"['bni', 'data', 'bocor', 'gmn', 'si', 'kemarin', 'ditelfonin', 'nawarin', 'asuransi', 'gc', 'tulis', 'tipu', 'nelpon', 'nomernya', 'beda']",naistumityuu,BNI Life,2
2022-12-14,"['chat', 'aplikasi', 'yang', 'bantu', 'user', 'putar', 'asuransi', 'hotline', 'call', 'sibuk', 'amp', 'biaya', 'yang', 'kena', 'kpd', 'user', 'mohon', 'timbang', 'ya', 'bni', 'client', 'service', 'benar2', 'bagus']",yulshayulk,BNI Life,2
2022-12-12,"['telemarketing', 'nelponin', 'mulu', 'nawarin', 'asuransi', 'sudah', 'bilangin', 'tidak', 'saja', 'nelpon', '0817431552', 'nomer', 'nya']",ChuckyBoneka,BNI Life,1
2022-12-12,"['tolong', 'sekali', 'yang', 'nelpon', 'nawarin', 'asuransi', 'spam', 'sekali', 'ganggu']",firmayun,BNI Life,3
2022-12-10,"['kalau', 'ngakunya', 'dapat', 'telpon', 'asuransi', 'bni', 'terus', 'data', 'ngawur']",santikaditya,BNI Life,1
2022-12-10,"['dear', 'telpon', 'bni', 'kait', 'tawar', 'asuransi', 'kartu', 'kredit', 'bener', 'bener', 'anoying', 'sudah', 'tolak', 'tetap', 'saja', 'nawarin', 'mohon', 'tindak']",kicaupipit,BNI Life,0
2022-12-07,"['saya', 'pikir', 'home', 'credit', 'sudah', 'parah', 'nawarin', 'productnya', 'nyata', 'asuransi', 'bni', 'parah', 'liat', 'telpon', 'menit', 'parah', 'sih', 'saya', 'lagi', 'meeting', 'online', 'asli', 'ganggu', 'sebal']",AnnissaDJ,BNI Life,2
2022-12-05,"['hi', 'kak', 'batal', 'aju', 'dana', 'asuransi', 'bni', 'life', 'mimin', 'saranin', 'hubung', 'customer', 'service', 'bni', 'life', 'nomor', 'telepon', '1500045', 'ya', 'kak', 'tks', 'satya-']",BNICustomerCare,BNI Life,1
2022-12-05,"['hai', 'kak', 'batal', 'asuransi', 'bni', 'life', 'mimin', 'saranin', 'hubung', 'customer', 'service', 'bni', 'life', 'nomor', 'telepon', '1500045', 'ya', 'kak', 'tks', 'satya-']",BNI,BNI Life,1
2022-12-05,"['min', 'asuransi', 'bni', 'life', 'cancel', 'uang', 'tidak', 'min']",MajuHasil,BNI Life,1
2022-12-05,"['min', 'asuransi', 'bni', 'life', 'cancel', 'uang', 'tidak', 'min', 'cek', 'pesan', 'min']",MajuHasil,BNI Life,1
2022-12-05,"['mohon', 'maaf', 'ya', 'kali', 'tidak', 'tarik', 'untuk', 'kartu', 'kredit', 'promo2an', 'asuransi', 'etc', '20', 'tabung', 'bni', 'smoga', 'tidak', 'ya', 'tabung', 'yang', 'sudah', 'titip', 'bni', 'terima', 'kasih']",Alinachi6,BNI Life,1
2022-12-03,"['saya', 'suka', 'misuh2', 'duit', 'bni', 'mandiri', 'saya', 'karena', 'bayar', 'listrik', 'air', 'netpliks', 'asuransi', 'apartemen', 'wifi', 'bayar', 'auto', 'atm', 'saya', 'gais', 'saya', 'takut', 'sekali', 'duit', 'atm', 'saya', '2jt']",readerkinnie,BNI Life,3
2022-12-02,"['masukin', 'yang', '4', 'perushaan', 'tdi', 'bni', 'asuransi', '2']",CandyqueenMaria,BNI Life,2
2022-12-01,"['mobile', 'bni', 'keren', 'sih', 'butuh', 'bayar', 'bayar', 'asuransi', 'sampai', 'pajak', 'kendara', 'gokil', 'maju', 'bni']",xdoyii,BNI Life,1
2022-12-01,"['neng', 'sekali', 'butuh', 'asuransi', 'sudah', 'penuh', 'bni', 'life', 'yuk', 'yang', 'cari', 'tahu', 'asuransi', 'poin', 'inovasi', 'proteksi']",aydamalia,BNI Life,1
2022-11-30,"['asisten', 'bni', 'life', 'nama', 'bella', 'bantu', 'butuh', 'asuransi', 'inovasi', 'proteksi']",tiwisessy,BNI Life,1
2022-11-29,"['hai', 'kak', 'informasi', 'produk', 'asuransi', 'kakak', 'konfirmasi', 'asuransi', 'bni', 'life', '1500045', 'ya', 'tks', '-bobby-']",BNI,BNI Life,1
2022-11-29,"['nanyaapakah', 'bni', 'program', 'asuransi', 'kesehatansoalnya', 'telepon', 'kontak', 'mengatasnamakan', 'bni']",SapuJagat3584,BNI Life,1
2022-11-29,"['terima', 'kasih', 'bni', 'sudah', 'nyediain', 'inovasi', 'proteksi', 'asuransi', 'inovasi', 'proteksi']",sayakennan,BNI Life,1
2022-11-29,"['selamat', 'bni', 'life', '26', 'terima', 'kasih', 'bni', 'sudah', 'nyediain', 'inovasi', 'proteksi', 'asuransi']",WendyWm10,BNI Life,1
2022-11-29,"['bni', 'life', 'insurance', 'emang', 'solusi', 'asuransi', 'inovasi', 'proteksi']",Yourmicasa22,BNI Life,1
2022-11-29,"['bni', 'life', 'komitmen', 'inovasi', 'layan', 'asuransi', 'nasabah', '26', 'inovasi', 'proteksi']",reenday_,BNI Life,1
2022-11-29,"['bni', 'life', 'ai', 'virtual', 'assistant', 'nama', 'bella', 'loh', 'bella', 'ngasih', 'informasi', 'rekomendasi', 'produk', 'asuransi', 'unggul', 'inovasi', 'proteksi']",amel34894996,BNI Life,2
2022-11-29,"['kalau', 'asuransi', 'main', 'main', 'deh', 'beneran', 'bener', 'bener', 'protect', 'kalau', 'gua', 'sih', 'pakai', 'bni', 'life', 'aman', 'proses', 'mudah', 'benefitnya', 'inovasi', 'proteksi']",hamhaqiqi,BNI Life,1
2022-11-29,"['bni', 'life', 'solusi', 'sedia', 'lindung', 'asuransi', 'inovasi', 'proteksi']",Lanang_0909,BNI Life,1
2022-11-29,"['bni', 'life', 'insurance', 'bisa', 'informasi', 'produk', 'asuransi', 'unggul', 'inovasi', 'proteksi']",cupchake,BNI Life,1
2022-11-29,"['bni', 'life', 'ai', 'virtual', 'assistant', 'nama', 'bella', 'loh', 'bella', 'ngasih', 'informasi', 'rekomendasi', 'produk', 'asuransi', 'unggul', 'inovasi', 'proteksi']",amel34894996,BNI Life,2
2022-11-29,"['enak', 'sekali', 'lihat', 'proses', 'reimburstment', 'klaim', 'asuransi', 'sehat', 'tidak', 'pusing', 'skrg', 'sudah', 'aplikasi', 'bni', 'life', 'inovasi', 'proteksi']",Genea7707,BNI Life,1
2022-11-29,"['aplikasi', 'bni', 'mudah', 'sekali', 'ngeliat', 'proses', 'reimburstment', 'klaim', 'asuransi', 'sehat', 'moga', 'hadir', 'fitur-fitur', 'keren', 'bni', 'ya', 'inovasi', 'proteksi']",fishleehan,BNI Life,2
2022-11-29,"['bahagia', 'deh', 'mudah', 'asuransi', 'mudah', 'bni', 'inovasi', 'proteksi']",DefrimaWin1000,BNI Life,1
2022-11-29,"['bni', 'life', 'ai', 'virtual', 'assistant', 'nama', 'bella', 'loh', 'bella', 'ngasih', 'informasi', 'rekomendasi', 'produk', 'asuransi', 'unggul', 'inovasi', 'proteksi']",amel34894996,BNI Life,2
2022-11-29,"['neng', 'deh', 'mudah', 'asuransi', 'betah', 'bni', 'inovasi', 'proteksi']",LamaJasa,BNI Life,2
2022-11-29,"['asuransi', 'serahin', 'saja', 'bni', 'inovasi', 'proteksi']",biznizq,BNI Life,2
2022-11-29,"['tahu', 'tidak', 'sih', 'sekali', 'tahu', 'pakai', 'bni', 'life', 'mobile', 'apps', 'aplikasi', 'nasabah', 'mengetahuu', 'reimburstment', 'asuransi', 'sehat', 'juga', 'ulang', 'lho', 'guys', 'hadir', 'design', 'website', 'inovasi', 'proteksi']",nesamir_,BNI Life,2
2022-11-29,"['pokok', 'the', 'best', 'sekali', 'deh', 'bni', 'kalau', 'bingung', 'asuransi', 'unggul', 'hubung', 'bella', 'ya', 'inovasi', 'proteksi']",Apaajalah2828,BNI Life,1
2022-11-29,"['ulang', 'neng', 'sekali', 'inovasi', 'proteksi', 'laku', 'bni', 'asuransi', 'mudah', 'jangkau', 'digital', 'keren', 'sekali', 'bni', 'tidak', 'nyesel', 'konsumen']",bangociitdatang,BNI Life,1
2022-11-29,"['kalau', 'asuransi', 'sehat', 'bni', 'life', 'saja', 'guyss', 'inovasi', 'proteksi']",pemudabijaklaut,BNI Life,1
2022-11-29,"['aplikasi', 'nasabah', 'bni', 'inovasi', 'proteksi', 'tuju', 'lihat', 'proses', 'reimburtsement', 'klaim', 'asuransi', 'sehat']",Maya78051377,BNI Life,1
2022-11-29,"['bni', 'ulang', 'bni', 'kasih', 'hadiah', 'nih', 'hadir', 'inovasi', 'proteksi', 'nasabah', 'setia', 'bni', 'virtual', 'asisten', 'ai', 'bni', 'kasih', 'rekomendasi', 'asuransi', 'seru', 'sekali', 'sihh']",LOV3STAY,BNI Life,2
2022-11-29,"['hadir', 'bni', 'life', 'solusi', 'generasi', 'millenial', 'paham', 'betapa', 'asuransi', 'butuh', 'selamat', 'inovasi', 'proteksi']",bluvlopes,BNI Life,1
2022-11-29,"['keren', 'sekali', 'deh', 'bni', 'life', 'birthday', '26', 'bni', 'life', 'fitur', 'layan', 'chatbot', 'bella', 'nasabah', 'fungsi', 'laku', 'check', 'status', 'polissaldodll', 'ngebantu', 'sekali', 'nasabah', 'nanya', 'asuransi', 'bni', 'inovasi', 'proteksi']",MeimeiRhie,BNI Life,3
2022-11-29,"['kalau', 'cari', 'asuransi', 'sudah', 'bener', 'bni', 'sihh', 'inovasi', 'proteksi']",phsycwo,BNI Life,3
2022-11-29,"['selamat', 'ulang', 'ya', 'bni', 'life', 'design', 'website', 'pokok', 'senang', 'sekali', 'butuh', 'asuransi', 'penuh', 'cek', 'saja', 'ya', 'inovasi', 'proteksi']",RisaSelena2,BNI Life,1
2022-11-29,"['emang', 'the', 'best', 'service', 'nya', 'bni', 'gais', 'pokok', 'kalau', 'bingung', 'kait', 'asuransi', 'unggul', 'hubung', 'bella', 'nih', 'gais', 'inovasi', 'proteksi']",bobalokall,BNI Life,2
2022-11-29,"['ku', 'cari', 'asuransi', 'cocok', 'pas', 'sekali', 'bni', 'ulang', 'inovasi', 'proteksi', 'moga', 'saja', 'cocok']",Si4p4tuchh,BNI Life,1
2022-11-29,"['bingung', 'nyari', 'asuransi', 'percaya', 'cobain', 'nih', 'bni', 'life', 'inovasi', 'proteksi', 'jamin', 'aman', 'lancar', 'jaya', 'sentosa']",hwangtothedee,BNI Life,1
2022-11-29,"['cakeep', 'beli', 'asuransi', 'digital', 'gampang', 'sekali', 'tinggal', 'pakai', 'bni', 'life', 'mobile', 'apps', 'inovasi', 'proteksi']",macaawiw,BNI Life,1
2022-11-29,"['selamat', 'ulang', 'bni', '26', 'inovasi', 'fasilitas', 'asuransi', 'pilih', 'nasabah', 'penuh', 'butuh', 'terima', 'kasih', 'bni', 'sukses', 'ya', 'inovasi', 'proteksi']",kfcrispi,BNI Life,1
2022-11-29,"['usia', 'inovasi', 'proteksi', 'langgan', 'yuk', 'nalam', 'bella', 'buat', 'tahu', 'asuransi', 'digital', 'milik', 'bni']",ICameyli,BNI Life,1
2022-11-29,"['buat', 'asuransi', 'gampang', 'sekali', 'sudah', 'akses', 'digital', 'bni', 'life', 'inovasi', 'proteksi']",arbita_ni,BNI Life,1
2022-11-29,"['bni', 'life', 'raya', 'ulang', 'yang', '26', 'apk', 'fungsi', 'lihat', 'proses', 'reimburstment', 'klaim', 'asuransi', 'sehat', 'laku', 'inovasi', 'proteksi', 'mantap']",Abigbucks_,BNI Life,1
2022-11-29,"['nih', 'inovasi', 'proteksi', 'mudah', 'bella', 'chatbot', 'bas', 'ai', 'insurance', 'virtual', 'assistant', 'hadir', 'nasabah', 'rekomendasi', 'produk', 'bni', 'life', 'ingak', 'produk', 'asuransi', 'yagesya', 'rekomendasi', 'jodoh']",willytanubrata,BNI Life,2
2022-11-29,"['bni', 'umur', '26', 'keluarin', 'aplikasi', 'khusus', 'nih', 'fleksibel', 'saja', 'proses', 'klaim', 'asuransi', 'sehat', 'inovasi', 'proteksi']",mmeywattt,BNI Life,1
2022-11-29,"['nyaman', 'sekali', 'pakai', 'bni', 'life', 'asuransi', 'penuh', 'sekali', 'deh', 'coba', 'inovasi', 'proteksi']",jenterda,BNI Life,1
2022-11-29,"['inovasi', 'proteksi', 'selamat', 'ulang', 'bni', 'moga', 'inovasi', 'asuransi', 'kesejahtraan']",Mangjleb12,BNI Life,1
2022-11-29,"['seru', 'tahu', 'ngobrol', 'bela', 'tahu', 'produk', 'prodyk', 'asuransi', 'bni', 'inovasi', 'proteksi']",unillove0,BNI Life,2
2022-11-29,"['selamat', '26tahun', 'bni', 'life', 'asuransi', 'digital', 'inovatif', 'layan', 'yang', 'nyaman', 'desain', 'yang', 'kece', 'tidak', 'bosenin', 'inovasi', 'proteksi']",pionetaure,BNI Life,1
2022-11-29,"['canggih', 'saja', 'mbak', 'bella', 'yang', 'sedia', 'saya', 'asuransi', 'saya', 'tahu', 'asuransi', 'yang', 'pas', 'saya', 'yang', 'makasih', 'bni', 'inovasi', 'proteksi']",uxiavaleria,BNI Life,3
2022-11-29,"['zaman', 'tuh', 'sekali', 'asuransi', 'bni', 'life', 'inovasi', 'proteksi', 'bella', 'chatbot', 'assistant', 'bas', 'ai', 'mudah', 'milik', 'produk', 'asuransi', 'pas']",keripikkrispi_,BNI Life,2
2022-11-29,"['semenjak', 'bni', 'life', 'aman', 'deh', 'asuransi', 'ku', 'butuh', 'penuh', 'yuk', 'cek', 'kalau', 'tahu', 'inovasi', 'proteksi']",veraagnz,BNI Life,1
2022-11-29,"['suka', 'bingung', 'tidak', 'sih', 'beli', 'asuransi', 'tidak', 'tahu', 'asuransi', 'tenang', 'sudah', 'bella', 'bantu', 'pilih', 'produk', 'bni', 'life', 'cocok', 'mantap', 'inovasi', 'proteksi']",Delas92161763,BNI Life,1
2022-11-29,"['rangka', '26', 'bni', 'life', 'ubah', 'tampil', 'website', 'fresh', 'aplikasi', 'bni', 'life', 'mobile', 'apps', 'mudah', 'reimburstment', 'klaim', 'asuransi', 'sehat', 'inovasi', 'proteksi']",biggibearr,BNI Life,1
2022-11-29,"['inovasi', 'proteksi', 'neng', 'sekali', 'tidak', 'sih', 'butuh', 'asuransi', 'penuh', 'berkat', 'bni', 'life', 'info', 'cek', 'ya']",clahae,BNI Life,1
2022-11-29,"['seru', 'sekali', 'ngobrol', 'bella', 'awas', 'baper', 'loh', 'asi', 'bella', 'rekomendasi', 'lindung', 'asuransi', 'moga', 'bni', 'life', 'jaya', 'inovasi', 'proteksi']",dwyeah27,BNI Life,2
2022-11-29,"['bni', 'life', 'ulang', 'ke-26', 'spesial', 'chatbot', 'bas', 'ai', 'nama', 'bella', 'informasi', 'produk', 'asuransi', 'unggul', 'inovasi', 'proteksi', 'upa']",mwra22,BNI Life,1
2022-11-29,"['tahu', 'tidak', 'app', 'mobile', 'bni', 'beli', 'asuransi', 'digital', 'lho', 'inovasi', 'proteksi']",Miautam03691219,BNI Life,1
2022-11-29,"['butuh', 'asuransi', 'penuh', 'senneg', 'bangett', 'selamat', 'ulang', 'bni', 'inovasi', 'proteksi']",catuariess,BNI Life,1
2022-11-29,"['keren', 'sekali', 'bni', 'bella', 'nya', 'tahu', 'informasi', 'produk', 'asuransi', 'unggul', 'bni', 'inovasi', 'proteksi']",gebyputri99,BNI Life,2
2022-11-29,"['3', 'pakai', 'bni', 'life', 'digunain', 'bpjs', 'sudah', 'sekali', 'ngecover', 'hubung', 'jam', 'kerja', 'butuh', 'antri', 'cepet', 'kepake', 'ni', 'asuransi']",txtdarisinopal,BNI Life,1
2022-11-29,"['paham', 'asuransi', 'dar', 'solusi', 'wujud', 'cita', 'si', 'buah', 'hati', 'bni', 'life', 'ikan', 'inovasi', 'proteksi']",BNILifeID,BNI Life,1
