created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Jul 21 01:35:24 +0000 2023;1682202582645899265;"Iuran naik mulu tapi tarif INA CBGs segitu2 aja yg bikin pelayanan pasien seadanya, kalo ada duid mending ikut asuransi swasta sekalian💀";0;0;0;0;in;1426887455265812483;1682202582645899265;itsquaileggs;https://twitter.com/itsquaileggs/status/1682202582645899265
Fri Jul 21 01:30:49 +0000 2023;1682201429535236096;"@jogmfs Kalau BUMN saran ke mandiri kalau swasta saran ke BCA tapi perlu di ingat saat buka rekening jangan mau kalau di tawari ikut asuransi";0;0;0;0;in;1516738485268344836;1682116260518301696;HoohTenan69;https://twitter.com/HoohTenan69/status/1682201429535236096
Thu Jul 20 20:08:51 +0000 2023;1682120404385800194;"@SammiSoh Perampok asuransi swasta";0;0;0;0;in;1091750937671000064;1681289448494080001;polaroidblur77;https://twitter.com/polaroidblur77/status/1682120404385800194
Thu Jul 20 12:51:31 +0000 2023;1682010347937595392;"@_Banyoe kalo hal yg sama dilakuka  perusahaan asuransi swasta, bisa dibilang scammer, fraudulent..wanprestasi. Tidak sesuai yg dijanjikan diawal.... https://t.co/v2cqes4wDo";0;0;0;1;in;138631288;1681963410194583552;vernandozz;https://twitter.com/vernandozz/status/1682010347937595392
Thu Jul 20 11:27:59 +0000 2023;1681989323963658240;"@kumparan Pak kalau mau maju tiru swasta cara mengelola asuransi, beda jenjang umur saat mulai masuk, beda harga. Masuk mesti ga ada riwayat sakit, jadi dorong orang buat jaga kesehatan.";0;0;0;0;in;88111865;1681263010407661568;komanksu;https://twitter.com/komanksu/status/1681989323963658240
Thu Jul 20 11:14:47 +0000 2023;1681986003798736896;"@bingulatte Tapi bukannya jauh lebih murah daripada asuransi swasta ya? Bahkan pake bpjs bisa untuk pengobatan ke poli jiwa. Asuransi swasta gak bisa setau aku.";0;1;0;0;in;1627275964576305153;1681903553592590337;CSH_Moonlight;https://twitter.com/CSH_Moonlight/status/1681986003798736896
Thu Jul 20 10:50:49 +0000 2023;1681979971315826688;"Debat Asuransi Kesehatan Nasional atau NHI (National Health Insurance):  Model Kerjasama Pemerintah Swasta Atau PPP (Public Private Partnership) Berjalan Dengan Baik di Indonesia, Contoh Untuk Negara Afrika Selatan Yang Infrastrukturnya Lebih Maju?  https://t.co/gylDaMN5Iu";0;2;2;6;in;1522337929;1681979971315826688;BPJSKesehatanRI;https://twitter.com/BPJSKesehatanRI/status/1681979971315826688
Thu Jul 20 10:02:37 +0000 2023;1681967842001059840;"Rokok tu dibeli, Krn kebutuhan/keinginan. Nah BPJS itu bukan dibeli, orang mungkin ada asuransi swasta yang lebih uhuy drpd playanan klean yang sangat uhuk.";0;0;0;0;in;403262559;1681967842001059840;terserahkmaj;https://twitter.com/terserahkmaj/status/1681967842001059840
Thu Jul 20 08:24:02 +0000 2023;1681943033342988288;"@mulkanjabariyan Kalo horang kaya mah berobat jutaan dicover asuransi swasta, nah yg ngandelin BPJS? 🤣🤣🤣";0;0;0;1;in;877173446;1681918361817731072;nic04722;https://twitter.com/nic04722/status/1681943033342988288
Thu Jul 20 08:07:53 +0000 2023;1681938969376997376;"@p4piKRiS @NurmansyahAff @CNNIndonesia Malah sekarang asuransi swasta makin menjamur, baik itu asuransi kesehatan atau umum, seperti asuransi kendaraan bermotor misalnya, itu makin banyak pilihan. Padahal kalau ngikutin logika kamu  orang beli mobil baru 5 bulan pakai kecelakaan, bayar puluhan juta buat perbaikan";0;0;0;0;in;1501113710643138560;1681856400807559168;Andrysimp;https://twitter.com/Andrysimp/status/1681938969376997376
Thu Jul 20 08:04:39 +0000 2023;1681938153182236672;"@p4piKRiS @NurmansyahAff @CNNIndonesia Salah urus, korupsi, itu aja. Asuransi swasta banyak yang profit kok. Dari jutaan orang yang terdaftar dan bayar premi asuransi tiap bulan, ya ga mungkin semuanya sakit tiap bulan. Paling cuman ratusan orang atau bahkan seribuan.";0;3;0;2;in;1501113710643138560;1681856400807559168;Andrysimp;https://twitter.com/Andrysimp/status/1681938153182236672
Thu Jul 20 05:45:08 +0000 2023;1681903042789257216;"@Uki23 Kalau misal ada conflict of interest antara negara dan Swasta, apakah bisa sebenarnya justru malah menguatkan asuransi swasta untuk kepentingan nasional.";0;0;0;0;in;1925548206;1681677957537071105;JoenClaude;https://twitter.com/JoenClaude/status/1681903042789257216
Thu Jul 20 05:28:48 +0000 2023;1681898931255672833;"@Uki23 Ini lah mengapa gw punya asuransi swasta, BPJS urusnya ribet banget";0;2;0;2;in;881825803696087041;1681677957537071105;GPramodana;https://twitter.com/GPramodana/status/1681898931255672833
Thu Jul 20 05:21:08 +0000 2023;1681897004941836289;"@DrEvaChaniago Pejabat , Anggota DPR , karyawan BUMN , tdk boleh menggunakan asuransi kesehatan swasta dgn menggunakan biaya negara , dan Perusahaan negara.";0;0;0;0;in;1391742234;1681538198495739904;KWIHSOE;https://twitter.com/KWIHSOE/status/1681897004941836289
Thu Jul 20 05:09:05 +0000 2023;1681893971898028032;"@DrEvaChaniago @BPJSKesehatanRI sebaiknya seluruh pejabat ,karyawan BPJS tdk menggunakan asuransi swasta , sehingga  bisa merasakan kwalitas layanan yang mereka kelola.";0;0;0;0;in;1391742234;1681863038608048129;KWIHSOE;https://twitter.com/KWIHSOE/status/1681893971898028032
Thu Jul 20 05:03:06 +0000 2023;1681892465593454592;"@CNNIndonesia Defisit ya ditalangin.   2T dari pabrik rokok. 2T dari produsen kendaraan bermotor. IKN dikurangi anggaran nya 30%. Beberapa dari premi asuransi swasta orkay. Gaji bosnya dipangkas atau bosnya dipangkas langsung.   Tapi kan ini sapi perah juga sepertinya..";0;0;0;4;in;563495387;1681856400807559168;Redgerbil5;https://twitter.com/Redgerbil5/status/1681892465593454592
Thu Jul 20 02:01:04 +0000 2023;1681846655782637568;"@Uki23 Sy pikir sudah cukup bagus konsep BPJS kesehatan dan ketenagakerjaan sekarang. Yang pingsan malah asuransi swasta. Jangan2 apa ada vendor asuransi swasta yang deketin @psi_id gara2 BPJS Ki erjanya lumayan (walau ada kekurangan), sehingga swasta jadi tanpa harapan? Begini bukan?";0;1;0;1;in;277520663;1681677957537071105;ardjoe0704;https://twitter.com/ardjoe0704/status/1681846655782637568
Thu Jul 20 01:31:48 +0000 2023;1681839292019253248;"Coba bandingkan pelayanan kesehatan  BPJS bang,dr antrian,alasan ruang inap udh penuh,gak ush rawat inap,prosesnya udh ribet dan panjang dll Coba kalo yg byr duit pribadi atau asuransi swasta.";0;0;0;0;in;887929904280461312;1681839292019253248;armegadon_hu;https://twitter.com/armegadon_hu/status/1681839292019253248
Wed Jul 19 13:32:14 +0000 2023;1681658206681169920;"@oohxiaolu Dulu dari masih 60k loh, naik jd 150k. Emang ni BPJS tipu-tipu. Kalo ga gegara sekarang semua-semua wajib ada BPJS ga bakal aku terusin, mending asuransi swasta sekalian";0;1;0;0;in;1241911118815096832;1681613044236054530;milkyxland;https://twitter.com/milkyxland/status/1681658206681169920
Wed Jul 19 09:57:21 +0000 2023;1681604126684348416;"Gue sebagai agen asuransi swasta memohon sama orang Indonesia please bayar iuran BPJS karena saling melengkapi dengan asuransi swasta kok. Dan kalau kalian tahu premi asuransi swasta, kalian bakal bayar BPJS.";0;0;2;0;in;1041288514564849664;1681604126684348416;_calvinchandra;https://twitter.com/_calvinchandra/status/1681604126684348416
Wed Jul 19 06:37:26 +0000 2023;1681553816641208320;"@bunderontheway Asuransi swasta untuk lansia preminya bisa jadi makin tinggi, sepadan dgn risiko kesehatan yg makin tinggi juga. Kalo produk terbaru biasanya udah sesuai tagihan, ga pakai limit per tindakan, langsung gabung ke limit tahunan.";0;0;0;0;in;193596724;1681538029213843456;SemEinhart;https://twitter.com/SemEinhart/status/1681553816641208320
Wed Jul 19 05:08:23 +0000 2023;1681531408064610306;"@PresidenKopi Lah wong BPJS gak pernah dipakai kok bayar, RS lebih sigap kalo pakai asuransi swasta,coba pakai BPJS ke Ke RS swasta ... "Yang Sabar ya boss" 🤣";0;1;0;4;in;1534819411940429825;1681529327681421312;indowfofficial;https://twitter.com/indowfofficial/status/1681531408064610306
Wed Jul 19 03:37:40 +0000 2023;1681508579189350401;"Bapak aj yg bayarin, kan cuman 42 ribu gak ada artinya buat bpk, bapak kan direktur. Btw, dr dulu gue nggak setuju ada BPJS asuransi swasta saja, krn kalo mindsetnya msh untung bakalan rumit, di Amerika serikat aj yg kaya raya Obamacare gak jalan...🤔🤔";0;0;0;0;in;1142243628410003456;1681508579189350401;Thinks_1st;https://twitter.com/Thinks_1st/status/1681508579189350401
Wed Jul 19 01:51:49 +0000 2023;1681481941076557824;"@belindch @Blacksuitlover @troponynI "Kita ingin memastikan ke depannya agar layanan BPJS atau JKN (Jaminan Kesehatan Nasional) ini sustainable. Integrasi dengan asuransi swasta harus terjadi sehingga pemerintah akan konsentrasi melayani masyarakat yang memang tidak mampu," tutur Budi.";0;1;0;0;in;1445417745516929030;1681180920349601792;imadsiddiq95;https://twitter.com/imadsiddiq95/status/1681481941076557824
Wed Jul 19 00:32:01 +0000 2023;1681461856081444864;"@mantankepsek19 @DokterTifa @psi_id BPJS dinaikin iurannya, ngamuk. BPJS rugi nyinyir, BPJS mutar uangnya di pasar uang, haram. Mau lu apa sih drun?   Kerja biar gak usah pake BPJS, bayar asuransi swasta";0;0;0;0;in;1604478150708117510;1680832064386641920;habibentu;https://twitter.com/habibentu/status/1681461856081444864
Tue Jul 18 15:15:29 +0000 2023;1681321803074146306;"Belom lgi masalah diskriminasi nya, pelayanannya. Ah klo pernah ngerasain bpjs mah pasti tau lah gaenaknya gimana. Gw jg cukup sekali, mending balik lgi pake asuransi swasta, ga makan ati.";0;0;0;0;in;1439907902219714565;1681320841886441472;NotFromZX;https://twitter.com/NotFromZX/status/1681321803074146306
Tue Jul 18 12:26:14 +0000 2023;1681279206880317441;"@hasyimmah Izin nimbrung diskusi. Setau saya asuransi kesehatan swasta melimitasi cover pada kejadian yg memang sudah berisiko kecelakaan namun masih ada antisipasi. Di asuransi swasta ada asuransi yg khusus mencover personal accident. Jadi mgkn pertimbangan model bisnis saja pak. *cmiiw*";0;0;0;0;in;54792481;1681156988640821249;subb_jero;https://twitter.com/subb_jero/status/1681279206880317441
Tue Jul 18 10:43:40 +0000 2023;1681253396031102979;"@hasyimmah @Giring_Ganesha @psi_id tidak sedang di sponsori oleh perusahaan asuransi swasta kan yg saat ini kalah sama BPJS?";0;0;0;0;in;277520663;1681156988640821249;ardjoe0704;https://twitter.com/ardjoe0704/status/1681253396031102979
Mon Jul 17 14:51:10 +0000 2023;1680953295555411973;"Terdengar monopoli bisnis asuransi 🤔  Orang kaya kalau mau dapet eksklusif ya cari asuransi swasta aja.";0;1;0;0;in;1398502752435654659;1680953295555411973;bugykoda;https://twitter.com/bugykoda/status/1680953295555411973
Mon Jul 17 09:32:23 +0000 2023;1680873068825305088;"asuransi swasta ketar-ketir";0;0;0;0;in;50849040;1680873068825305088;hiYano;https://twitter.com/hiYano/status/1680873068825305088
Mon Jul 17 04:23:45 +0000 2023;1680795400197017600;"@blank0429 71 M, gw mau buka perusahaan home care berbasiskan digital di seluruh indonesia, bekerjasama dengan perusahaan asuransi swasta dan bpjs. 71 M, klo es doger mah untungnya kecil, mustahil bisa balik modal...pasti ini pencucian uang..";0;1;0;1;in;997779086926790656;1680755155812376577;mutajir_mohamat;https://twitter.com/mutajir_mohamat/status/1680795400197017600
Mon Jul 17 04:10:21 +0000 2023;1680792025032196101;"Kalo kantor lo bisa ngasih reimbursement bensin, parkir + maksi, terus range kantor lu 10jt + asuransi swasta gapapa dah..  Ini yg biasanya gini pelit ngasih range salary wqwq";0;0;0;0;in;152139441;1680792025032196101;ShanoSenda;https://twitter.com/ShanoSenda/status/1680792025032196101
Sun Jul 16 15:27:21 +0000 2023;1680600010277400581;"@ronny_hadyanto Mungkin maksudnya BPJS+asuransi swasta mz dok";0;1;0;0;in;116468854;1680598776132804608;dharmawiguna;https://twitter.com/dharmawiguna/status/1680600010277400581
Sun Jul 16 13:37:41 +0000 2023;1680572414785212418;"@Marimar_Aauw Padahal kl macam mandatory spending dihapus, dan masyrakat terpaksa pake asuransi swasta atau bayar umum, periuk nakes malah bisa lebih  makmur. 🤭🤭🤭";0;3;1;5;in;120043643;1680560718385405955;Ze_is_van_mij;https://twitter.com/Ze_is_van_mij/status/1680572414785212418
Sun Jul 16 11:13:19 +0000 2023;1680536084109828096;"Ada juga Lansia yang sebenarnya sudah tercatat sebagai peserta Asuransi Kesehatan Swasta, tetapi tetap diberikan, dicatat, dikeluarkan Kartu BPJS PBI! Mungkin untuk memperbesar Iuran Tanggungan Pemerintah, Sebab Lansia Pemegang Asuransi Swasta pasti Takkan Pakai Fasilitas BPJS!";0;0;0;0;in;292564979;1680536084109828096;HadjiGindoJevry;https://twitter.com/HadjiGindoJevry/status/1680536084109828096
Sun Jul 16 09:21:43 +0000 2023;1680507995883536385;"@rizkiadrian Tarif rendah --&gt  kualitas layanan rendah --&gt  masy beralih ke asuransi swasta (?) --&gt  program JKN tidak lagi terlalu membebani negara (?)";0;1;0;1;in;1322854825415995393;1680427661850710016;Maxthenightowl;https://twitter.com/Maxthenightowl/status/1680507995883536385
Sun Jul 16 06:55:47 +0000 2023;1680471272311107586;"@drnewstwit Tdk sulit percaya, kalo sdh faham rekamjejak dia yg eks bankir plat merah yg bnyk mem-phk level kustomer servis ke bwh, membuat CS plat merah berjualan asuransi swasta, yg disusupkn ke dlm bank plat merah, dn bnyk nasabahnya merugi.";0;1;2;0;in;108456311;1680310741101068289;kurniadji97;https://twitter.com/kurniadji97/status/1680471272311107586
Sun Jul 16 06:46:59 +0000 2023;1680469059123703809;"@puty Kalo kasus saya malah typonya bukan di urusan administrasi negara tapi asuransi swasta melalui perusahaan. Jadi penggunaan nama itu luas sekali, kalau yg sederhana aja bisa salah apalagi yg sulit. Bukan mau atur anak orang kok, cuma pengalaman sebagai si anak 🫠";0;0;0;4;in;55228315;1680454698418208768;deasmita;https://twitter.com/deasmita/status/1680469059123703809
Sun Jul 16 06:10:16 +0000 2023;1680459819176841217;"Kalo RS sudah didorong untuk cari profit dari menengah atas dan ga terima BPJS, khawatirnya mereka mulai main main yang bikin asuransi swasta juga males kalo ada klaim yang ditambah tambah atau dibuat buat.";0;0;0;0;in;37207148;1680459819176841217;h_aristocrat;https://twitter.com/h_aristocrat/status/1680459819176841217
Sun Jul 16 05:23:49 +0000 2023;1680448129257340930;"@kozirama Tapi RSUD Pasar Minggu pantas dapet kredit sih. Saya pengalaman berobat dan operasi - lancar dan prima. Gak lebih lama dari berobat di swasta pakai asuransi kantor - dalam beberapa kesempatan justru lebih cepat/gegas";2;3;1;3;in;48275022;1680407276040126465;AnggaJe;https://twitter.com/AnggaJe/status/1680448129257340930
Sun Jul 16 04:52:12 +0000 2023;1680440169747607552;"@Ngabila @kevinkusumaid @IDIJakpus @DrEvaChaniago @incitu Masyarakat miskin aman di tanggung negara, yg kalangan atas sanggup pakai murni asuransi swasta, nah kalangan menengah yg paling banyak banyak mati, mau pake asuransi swasta sayang duitnya, pake BPJS mungkin tidak eligible lagi 😂😂😂";0;1;0;0;in;47038435;1680401380404756480;aldianw;https://twitter.com/aldianw/status/1680440169747607552
Sun Jul 16 04:17:22 +0000 2023;1680431406818951168;"@Ngabila @kevinkusumaid @IDIJakpus @DrEvaChaniago @incitu Sekilas memang seperti kembali ke era sebelum JKN ya  JKN berasa seperti jamkesmas dan askes era itu. Yang tidak eligible jamkesmas dan askes berarti harus cari asuransi swasta ya dok?";0;1;0;0;in;1458778196;1680401380404756480;egharap;https://twitter.com/egharap/status/1680431406818951168
Sun Jul 16 04:06:23 +0000 2023;1680428642931978240;"@uwanurwan Buat yg budgetnya terbatas, BPJS udah sangat membantu. Mau protes dan nuntut lebih ya gimana, wong cuma bayar 35rb-150rb per bulan. Asuransi swasta jauh lebih mahal, ya sebanding dengan fasilitas yg diberikan. Tapi jujur, masih berharap ada perbaikan di sisi layanan BPJS.";0;1;0;0;in;193596724;1680416071097151489;SemEinhart;https://twitter.com/SemEinhart/status/1680428642931978240
Sun Jul 16 01:55:43 +0000 2023;1680395758447775746;"Pagi ini d grup kecil dg petinggi negeri ikt diskusi menarik terkait BPJS, askes komersial, bbrp best practice dr luar: kuatkan preventif, proud to pay pantaskan layanan swasta di rs bpjs/non (two-tier), shifting BPJS org kaya, ketepatan penerima UHC, data individu asuransi warga";14;9;1;12;in;1184694752;1680395758447775746;Ngabila;https://twitter.com/Ngabila/status/1680395758447775746
Sat Jul 15 17:12:30 +0000 2023;1680264083705315328;"@worksfess Msk baru sebulan dpt thr prorate, hybrid, gaji cukup, workload pas, bpjs, asuransi swasta, bonus tahunan, uang sponsor diluar gaji, srg dpt kegiatan olahraga, suka tbtb dpt benefit nonton konser gratis (ky kmrn acara CXO), ada event kecil dlm kantor, bagi2 produk skincare/makeup";0;1;0;0;in;97120927;1680004784441675776;ANSFTHN;https://twitter.com/ANSFTHN/status/1680264083705315328
Sat Jul 15 13:52:32 +0000 2023;1680213761708392449;"@C4kDeep_ Gila..masih kurangkah gaji nya ? Maka nya gaji tinggi menjamin pejabat tidak korupsi, Gitu juga pegawai swasta,ini saya alami sendiri..anak buah dikasih rumah diperumahan mewah untuk tinggal,mobil dinas,,asuransi dsb,gaji 20 jt..masih aja khianati gue";0;0;0;0;in;800312861582995456;1680204361203613696;hemaviton99;https://twitter.com/hemaviton99/status/1680213761708392449
Sat Jul 15 12:01:14 +0000 2023;1680185751655550977;"@sbyfess BPJS iku opsi paling apik gawe seng budgete mepet, nder. Wis lumayan daripada bayar tagihan RS.  Isok gawe rawat jalan, konsultasi psikolog, dokter gigi, THT, sampek lahiran yo dicover. Asuransi swasta sing luwih larang ae durung tentu cover kok";0;0;0;0;in;193596724;1680182356395843584;SemEinhart;https://twitter.com/SemEinhart/status/1680185751655550977
Sat Jul 15 11:32:21 +0000 2023;1680178485413961729;"Ya lo liatlah anjing gue ini tinggal di daerah yang kayak bagaimana ? Orang-orang sini bisa makan aja alhamdulillah. Bayar BPJS aja kesulitan apalagi asuransi swasta. Kudu dijatuhin dulu kali sama Tuhan biar gak out of touch sama reality. Masih bagus ada yang tertarik https://t.co/393xA8VRlB";0;0;0;0;in;3274358376;1680178476282945536;aylmhrn;https://twitter.com/aylmhrn/status/1680178485413961729
Sat Jul 15 11:14:34 +0000 2023;1680174007054905344;"chuaks — malah sambil ngakak bgt liat abangnya — udh punya bpjs kelas satu tetep beli asuransi swasta 🙏🏽";0;0;0;0;in;1414176377884971009;1680174007054905344;herownplanet;https://twitter.com/herownplanet/status/1680174007054905344
Sat Jul 15 10:58:05 +0000 2023;1680169861283217409;"@Art_emist @txtdrbekasi Asuransi swasta relate sama premi. dan kayaknya BPJS itu bkn asuransi, jd gak apple to apple deh";0;0;0;3;in;305399507;1679888138456670209;arupadhatuz;https://twitter.com/arupadhatuz/status/1680169861283217409
Sat Jul 15 10:10:02 +0000 2023;1680157769998139392;"mau gmn penjelasannya nanti, alasan aku ingin kaya adalah biar keluarga kalobisa keluarga besar dicover asuransi swasta 🤝 bisa kali prudential";0;0;0;0;in;1382492191092736002;1680157769998139392;jagomisuh;https://twitter.com/jagomisuh/status/1680157769998139392
Sat Jul 15 09:39:21 +0000 2023;1680150047684689921;"@0jenry1 @Trollbukantroll @KakakMade beli asuransi swasta klo bau2nya begini sih";0;0;0;0;in;72307879;1679867268908609538;shesagnostic;https://twitter.com/shesagnostic/status/1680150047684689921
Sat Jul 15 05:27:32 +0000 2023;1680086676092358662;"@boysyahbana Bisa pak, tp ad biaya tambahan/ COB dgn asuransi swasta yg dimiliki lainnya";0;1;0;1;in;116468854;1679815537671680000;dharmawiguna;https://twitter.com/dharmawiguna/status/1680086676092358662
Sat Jul 15 05:18:39 +0000 2023;1680084440096325634;"@worksfess asuransi swasta, uang transport, makan siang, free snack unlimited, coffee machine, bonus akhir taun, gym futsal badminton, dapet logam mulia kl udah 5th kerja, kerjaan byk gabut, atasan baik lingkungan baik. maka nikmat Tuhan manakah yg kau dustakan😭😭🤲🏻";0;3;0;0;in;1142428468556132352;1680004784441675776;luphicecube;https://twitter.com/luphicecube/status/1680084440096325634
Sat Jul 15 04:36:01 +0000 2023;1680073710110384129;"@boysyahbana @KakakMade @BudiGSadikin Apakah selama ini keberadaan JKN mengganggu asuransi swasta?  Padahal bisa COB kan?  Atau krn terbentur PBI? 🤔";0;1;0;0;in;711236472301592576;1680050574929321986;0jenry1;https://twitter.com/0jenry1/status/1680073710110384129
Sat Jul 15 04:20:38 +0000 2023;1680069839661199360;"@kuelapiskenyal @petanirumah Ya bener, mau bpjs tw asuransi swasta kl pas ketemu perawat judes ya judes aja";0;0;0;0;in;1023210564;1679628485583847430;BaRaARang;https://twitter.com/BaRaARang/status/1680069839661199360
Sat Jul 15 03:07:48 +0000 2023;1680051509638369280;"@worksfess Kalau aku ngeliat benefit asuransi kesehatannya sih. Entah knp kalau ada asuransi swasta jd lebih tenang. Sisanya ya balik ke kamunya lagi, kalau jd representatif tuh bebannya lebih berat drpd BUMN. Sanggup ga?";0;0;0;0;in;39669437;1680041996453543936;Wavymessy;https://twitter.com/Wavymessy/status/1680051509638369280
Sat Jul 15 03:06:57 +0000 2023;1680051297964421121;"Opini pribadi w ga masalah dgn kls BPJS lo, tp kalo lo golongan manusia VVIP yg agak banyak mau, jgn bergantung sm BPJS. Mending asuransi swasta aja.  Tetep aja di pelayanan RS itu ada harga ada barang utk obat sm penunjang.  Kalo pelayanan dokternya mah sama.";0;1;0;0;in;54482339;1679998113707352065;Ruthoo;https://twitter.com/Ruthoo/status/1680051297964421121
Sat Jul 15 03:01:47 +0000 2023;1680049995322646528;"Makanya sebenernya kalo lo ada duitnya, saran mah ambil yg kelas 1 atau asuransi swasta sekalian. Lebih banyak pilihan, misalnya bisa tuh beli forxiga SGLT-2i obat dewa https://t.co/qpMaFwIKj0 dan Sp.PD yg secara klinis jg udh teruji efektivitasnya.  Y demi kesehatan lo jg.";0;1;0;0;in;54482339;1679998113707352065;Ruthoo;https://twitter.com/Ruthoo/status/1680049995322646528
Sat Jul 15 02:51:32 +0000 2023;1680047416182206464;"Langsung 2 hari kemudian dioperasi.  Makanya ga punya asuransi swasta gpp. BPJS dah cukup. Cukup banget. Tapi perbanyak juga pergaulanmu dengan kawan2 dokter. Biar bisa punya kecepatan penanganan kaya asuransi swasta 👍";0;0;0;0;in;48627340;1680047412117913600;dimassuryo;https://twitter.com/dimassuryo/status/1680047416182206464
Sat Jul 15 00:26:05 +0000 2023;1680010813820608513;"@Concrete_buster @rh_dewa @yoeandha01 @Uki23 Tidak juga. Partisipasi pihak swasta jg berpengaruh. Apalagi BUMN Jerman sudah banyak yg masuk pasar saham yg dimana saham dimiliki banyak orang. Sistem asuransi di Jerman sudah sangat sempurna, pemerintah tdk perlu mensupport  lagi.";0;0;0;0;in;953529470367010816;1679007895911034881;damarjati_dimas;https://twitter.com/damarjati_dimas/status/1680010813820608513
Sat Jul 15 00:10:15 +0000 2023;1680006827646525441;"@worksfess Asuransi swasta untuk karyawan, pasangan dan anak, bonus tahunan, kenaikan gaji di atas inflasi, buah gratis tiap rabu, free club renang dan futsal, medical Reimburs 1x gaji, boleh training mahal tanpa ada ttd kontrak masa bakti, staff retreat tiap tahun.";0;2;0;4;in;720517822477123584;1680004784441675776;cumabuatmisuhhh;https://twitter.com/cumabuatmisuhhh/status/1680006827646525441
Fri Jul 14 13:30:58 +0000 2023;1679845946195341312;"@petanirumah Yg gak kuat klo pake BPJS itu antrenya parah. Memang bayar premi per bulan cuman 150rb. Tapi saya lebih baik bayar 200-250 per bulan asal cepat dan ramah pelayanannya. Seandainya tidak diwajibkan, saya lebih baik ambil yg asuransi swasta. Dua kali lipat pun gak apa2";0;0;0;1;in;210071237;1679628485583847430;roffiek;https://twitter.com/roffiek/status/1679845946195341312
Fri Jul 14 12:25:40 +0000 2023;1679829512455081986;"Apakah sudah saatnya aku daftar asuransi kesehatan swasta? 🧐";0;2;0;0;in;278398399;1679829512455081986;deviaprianti23;https://twitter.com/deviaprianti23/status/1679829512455081986
Fri Jul 14 10:38:05 +0000 2023;1679802438612844544;"Masnya galau deh...  Kemaren mau nggratisin, hari ini mau menyudahi.  Setelah menyadari bahwa gak mampu menggratiskan karena MS kesehatan dah gak ada, lalu ubah haluan: disudahi  Ya bole juga sih, kalo situ mau mbayarin asuransi kesehatan swasta buat rakyat, kita mah terima2 aja";0;4;11;40;in;2893794144;1679802438612844544;Blacksuitlover;https://twitter.com/Blacksuitlover/status/1679802438612844544
Fri Jul 14 08:31:41 +0000 2023;1679770630651285504;"@detikfinance Saya tau maksud nya. Kalau orang mau beda fasilitas harus ikut asuransi swasta. Itu kan ???? Jujurlah";0;0;0;0;in;1279640344938704898;1679706538565570560;FathurRabbani6;https://twitter.com/FathurRabbani6/status/1679770630651285504
Fri Jul 14 06:17:10 +0000 2023;1679736779069612033;"Mo sekolah zonasi apa nggak, bisa lgsg aja pilih swasta. Transport busuk, beli mobil (atau mampu grab/go-car biar ga bau asap jalan). Hoream masak, jajan tiap hari. Gamo bpjs, beli asuransi sorangan.";0;0;0;0;in;48620277;1679733258530205696;bningmynti;https://twitter.com/bningmynti/status/1679736779069612033
Fri Jul 14 05:46:13 +0000 2023;1679728989852798977;"@Uki23 @Dandhy_Laksono @psi_id Dibanding dulu , jaminan kesehatan lebih bagus. Kaum miskin gratis nggak bayar iuran ( catat) . Kita iuran juga jauh lebih kecil dari asuransi swasta. Padahal full cover.  So apalagi sih ? Kelak bisa saja gratis. Seiring waktu berjalan.";0;2;0;3;in;938960138299260928;1679677836960071680;Gunto_Jaya9;https://twitter.com/Gunto_Jaya9/status/1679728989852798977
Fri Jul 14 05:46:01 +0000 2023;1679728938007040001;"@Dandhy_Laksono Dibanding dulu , jaminan kesehatan lebih bagus. Kaum miskin gratis nggak bayar iuran ( catat) . Kita iuran juga jauh lebih kecil dari asuransi swasta. Padahal full cover.  So apalagi sih ? Kelak bisa saja gratis. Seiring waktu berjalan.";0;0;0;0;in;938960138299260928;1679642622380617730;Gunto_Jaya9;https://twitter.com/Gunto_Jaya9/status/1679728938007040001
Fri Jul 14 02:11:32 +0000 2023;1679674960732893186;"@Dandhy_Laksono Mungkin maksudnya ganti dengan asuransi swasta biar negara nggak ribet";0;0;0;0;in;1094872273318629376;1679642622380617730;emyukempratak;https://twitter.com/emyukempratak/status/1679674960732893186
Fri Jul 14 01:41:40 +0000 2023;1679667445861318656;"@dekpuuu @Bl3ss3dSoul @elisa_jkt Ya kita bicara pasien secara umum dulu, kalau masalah asuransi ntar lihat aja negoisasi mereka. Dulu bpjs juga ga diterima di rs swasta kan, lihat sekarang bagaimana.";0;1;0;0;in;93393788;1679337278139932673;sibrowny;https://twitter.com/sibrowny/status/1679667445861318656
Thu Jul 13 16:06:50 +0000 2023;1679522785868288005;"@bob_sw @panca66 @Uki23 Prett gw ngalamin, harus rujukan ke puskesmas dulu online lagi daftarnya susah amit2 antri penuh terus tuk pasien BPJS , asuransi swasta langsung dapat .";0;1;0;2;in;1555220903381725184;1679257770061881344;zoomhen;https://twitter.com/zoomhen/status/1679522785868288005
Thu Jul 13 15:22:42 +0000 2023;1679511675945517059;"@GeowanaPurmana @elisa_jkt Justru buruh korporat itu yg akan kena imbas nya. Sesakti asuransi swasta masih lebih sakti BPJS. Orang pasti ga pengen sakit tp kadang sakit itu datang jg. Entah krn pekerjaan atau hal lain yg ga diduga. Tabungan pun bisa kekuras andai ga ada anggaran kesehatan seperti dulu.";0;1;1;1;in;1289114468;1679337278139932673;pras18ter;https://twitter.com/pras18ter/status/1679511675945517059
