created_at,full_text,username,Produk
2022-11-29 03:06:26+00:00,memahami pentingnya asuransi sedari dini solusi mewujudkan cita cita si buah hati bni life berikan inovasi proteksi terbaik eazylifebnilife inovasiproteksi mulaisekarang tahunbnilife  t co xqgvuptm,BNILifeID,BNI Life
2022-11-28 13:05:10+00:00,halo min saya ingin mengajukan komplain terkait pemotongan sepihak saldo nasabah utk bni life yg notabenenya saya tidak pernah mengiyakan utk bergabung dlm asuransi tsb malahan sebaliknya saya selalu menolak tawaran tsb  ,kak_eyi,BNI Life
2022-11-28 03:59:04+00:00,dewan komisaris direksi dan karyawan pt reasuransi nasional indonesia mengucapkan selamat ulang tahun yang ke  kepada pt bni life insurance nasionalre nasre reasuransinasionalindonesia reasuransi reinsurance insurance asuransi  t co lhzbhz,NasionalRe,BNI Life
2022-11-28 02:05:00+00:00,bni life menjadi solusi untuk generasi millenial dalam menyediakan perlindungan asuransi semoga akan semakin banyak yang memahami betapa pentingnya asuransi sebagai kebutuhan pada saat ini bni life berikan inovasi proteksi terbaik eazylifebnilife tahunbnilife  t co ccggqdqgr,BNILifeID,BNI Life
2022-11-27 10:25:16+00:00,haloo kak untuk pembatalan asuransi bni life mimin sarankan kakak menghubungi bni life  terlebih dahulu ya tks bobby ,BNICustomerCare,BNI Life
2022-11-23 10:48:08+00:00, ini spam tlpn pas di cek di get kontak namanya penipuan asuransi bni semua tolong dong ga nyaman bgt di tlpnnin trs gini wlpn ga di angkat juga trs trsan tlpn pke nomer lain  t co diodmgfvhm,hishopee_,BNI Life
2022-11-23 04:18:47+00:00,hallo kak maaf banget ya kak untuk pembatalan asuransi bni life belum bisa via online ya kak kakak bisa menghubungi layanan bni life melalui nomor telepon  ya tks dana ,BNI,BNI Life
2022-11-23 04:09:33+00:00,halo kak untuk pengajuan pembatalan asuransi bni life mimin saranin kakak hubungi bni life  ya kak tks raisha ,BNI,BNI Life
2022-11-23 03:59:58+00:00,siang kak mohon maaf boleh mimin tau untuk nama asuransi yang kakak maksud asuransi apa ya tks raisha ,BNI,BNI Life
2022-11-23 03:50:56+00:00, hallo min cara pembatalan asuransi secara online gimana ya ,beatchukai,BNI Life
2022-11-22 14:35:01+00:00,besok kalau gak bisa di cancel ini asuransi kesehatan bank mandiri gw ganti ke bni ngurus buku bca besok liat aja ,fahri_ramdhani,BNI Life
2022-11-22 14:00:02+00:00, tolong bgt nih jangan cuma nasabah yg dikasih tenggat waktu untuk bayar cicilan giliran udah dilunasin gaada tenggat estimasi waktu kapan refund asuransi jiwa kebakaran udah telfon email pic yg bertugas gaada etikad baik untuk respons dm pun sama gaada kepastian ,debdebiis,BNI Life
2022-11-22 09:15:09+00:00,cari tahu asuransi bni life serta premi dan cara klaim asuransinya  t co sowwnhvczj  t co yrcwbpyf,cermati_ID,BNI Life
2022-11-22 06:27:19+00:00, kan kreditnya sudah saya lunasi sedangkan sisa asuransinya masih ada bukannya prinsip asuransi itu harus ada risiko yg berjalan kalau kredit dilunasi sebelum periode kredit berakhir artinyakan ga ada risiko lg untuk sisa periodenya,Qcek_itang01,BNI Life
2022-11-21 23:01:49+00:00,ada yang ambil asuransi kesehatan mandiri gak di bni life or allianz premi sebulan paling murah brp sih ,thanksnebula,BNI Life
2022-11-21 03:54:26+00:00,hi kak maaf udah buat kakak gak nyaman mengenai keluhan asuransi bni life silakan kakak konfirmasi pihak bni life di  layanan live chat  t co ahhkzitfa atau email care ya kak tks dona ,BNI,BNI Life
2022-11-21 03:49:36+00:00, saya malah rugi pihak bni mengambil dana dari rekening secara sepihak dan melakukan aktivasi polis asuransi secara sepihak tanpa konfirmasi ke saya sudah telepon ke cs namun sulit terhubung sudah ratusan ribu buat beli pulsa namun belum ada solusi bni tidak aman lagi ,KabelaBox,BNI Life
2022-11-20 16:34:47+00:00, saya dan teman teman saya sering mendapatkan telfon yg mengatas namakan bni dan berujung penawaran asuransi konyol sih data kami tersebar dan spam telfon sangat mengganggu terimakasih mohon dievaluasi  t co bisapgfmq,bagasbancak,BNI Life
2022-11-20 14:00:06+00:00, kepada bni bni life jangan seenaknya melakukan pemotongan saldo pencurian secara sepihak dan aktivasi polis asuransi tidak konfirmasi persetujuan nasabah sudah banyak kejadian seperti ini dan kami sangat dirugikan cepat kembalikan uangku  t co mlhuf,KabelaBox,BNI Life
2022-11-20 13:28:33+00:00, sampai hari ini saya belum mendapatkan pengembalian atas dana saya yang dipotong oleh pihak bni bni life atas aktivasi polis asuransi secara sepihak saya fikir saya bukan korban satu satunya apakah perlu saya menaikan hal ini ke media dan melaporkan kepada pihak berwajib  t co yjqayyqy,KabelaBox,BNI Life
2022-11-20 13:27:32+00:00, sampai hari ini saya belum mendapatkan pengembalian atas dana saya yang dipotong oleh pihak bni bni life atas aktivasi polis asuransi secara sepihak saya fikir saya bukan korban satu satunya apakah perlu saya menaikan hal ini ke media dan melaporkan kepada pihak berwajib  t co pojvvbvd,KabelaBox,BNI Life
2022-11-20 13:25:36+00:00, sampai hari ini saya belum mendapatkan pengembalian atas dana saya yang dipotong oleh pihak bni bni life atas aktivasi polis asuransi secara sepihak saya fikir saya bukan korban satu satunya apakah perlu saya menaikan hal ini ke media dan melaporkan kepada pihak berwajib  t co zcekuoj,KabelaBox,BNI Life
2022-11-19 09:37:21+00:00,mohon ditindak dong min saya sering ditelepon oleh pihak asuransi yang mengaku bekerjasama dengan bni mana maksa banget lagi mau autodebit rekening saya padahal saya gak mau ,Bedebah_21,BNI Life
2022-11-19 08:03:01+00:00,di bulan november ini kamu bisa dapatkan berbagai hadiah mulai dari tapcash bersaldo rp juta hingga asuransi banjir untuk  tahun pertama jadi tunggu apa lagi yuk ajukansekarang  t co blfwueo bni bumnuntukindonesia,BNI,BNI Life
2022-11-18 04:11:16+00:00,setuju enggak tapi it okay sih kalo kamu enggak setuju yang penting jangan lupa klik tombol follow dan like ya bni life berikan inovasi proteksi terbaik eazylifebnilife inovasiproteksi mulaisekarang tahunbnilife reelsi nstagram asuransi  t co xjdqyphx,BNILifeID,BNI Life
2022-11-17 07:57:15+00:00,hai kak maaf udah buat kakak nggak nyaman apabila kakak tidak berkenan dengan penawaran asuransi silakan kakak menghubungi bni life  ya kak tks vita ,BNICustomerCare,BNI Life
2022-11-16 08:43:13+00:00, takutnya saya ujug subscribe asuransi tanpa sepengetahuan dan sepersetujuan saya min anyway thanks,mooniyy,BNI Life
2022-11-16 08:32:56+00:00,halo apakah nomer ini resmi dari bni    bilangnya sih asuransi bni life takutnya tiba auto debet ke rekening pdhal saya tidak pernah apply atau menyetujui apapun,mooniyy,BNI Life
2022-11-14 18:49:16+00:00,hai kak untuk hal tersebut tidak bisa ya kak asuransi bertujuan untuk melindungi kakak dalam masa kredit ya tks jafar ,BNI,BNI Life
2022-11-14 18:46:29+00:00, jika saya melakukan pelunasan kredit sebelum jatuh tempo apakah ada refund atas sisa periode asuransi jiwa dan asuransi kebakaran tersebut,Qcek_itang01,BNI Life
2022-11-12 04:58:00+00:00,selamat hari kesehatan nasional  yuk siapkan perlindungan asuransi kamu saat sehat yang bertujuan untuk mengelola risiko sakit bni life hadirkan solusi berikan proteksi eazylifebnilife mulaisekarang harikesehatannasional  t co ezddlelzmd,BNILifeID,BNI Life
2022-11-12 02:30:36+00:00,asuransi bni life sampah banget nipu keuntungan produknya babi emang paling bener kalo ada nawarin produk langsung matiin aja blok nomornya ,okuliii,BNI Life
2022-11-11 07:57:16+00:00,siang kak maaf ya sudah buat kakak tidak nyaman apabila kakak tidak berminat dengan penawaran asuransi bni life mimin sarankan silakan kakak menghubungi bni life di  petugas akan membantu kakak ya tks ivara ,BNI,BNI Life
2022-11-11 07:49:04+00:00,haloo kak mohon maaf sudah buat kakak tidak nyaman mengenai asuransi bni life mimin sarankan silakan kakak menghubungi layanan bni life di  ya kak tks ivara ,BNI,BNI Life
2022-11-11 07:44:14+00:00, halo min apa ada program asuransi bni life utk beberapa nasabah bni ya karena barusan saya di telfon menawarkan program tersebut dg premi jtaan tahun pas saya bilang pending dulu karena mau pindah kantor dan blm tau payroll nya di bank apa dan saya ga mau banyak ,hendrik_6892,BNI Life
2022-11-11 01:56:12+00:00,pisah sambut yang berlangsung meriah dengan iringan ot organ tunggal turut dihadiri mitra bbtnggp diantaranya pt mnc pt eigerindo multi produk industri pt santa monica bsi cabang cipanas bni cabang cipanas asuransi amanah githa pt tirta fresindo jaya  t co ihkirjtejk,TNGedePangrango,BNI Life
2022-11-08 14:38:56+00:00, mohon info apakah ada pengembalian premi asuransi jiwa dan kebakaran pada bila kredit griya,Qcek_itang01,BNI Life
2022-11-08 06:03:56+00:00,cok d tawari asuransi ngetik bni langsung muncul kabeh akun gatel ngetik asuransi langsung d komen wkwk,niadbie,BNI Life
2022-11-07 10:46:20+00:00, setiap hari terima tlp hampir semua mengatasnamakan bni life kalau memang menawarkan asuransi tolong di tertibkan krn mengganggu sekali ,yoshisuba,BNI Life
2022-11-07 04:31:15+00:00,bni kalo nawarin asuransi gak nyantai ya riweuh orang lagi kerja ditelponin mulu ,ntcheap,BNI Life
2022-11-03 16:24:55+00:00, aku sih dari asuransi bni udah nipu maksa pula,mvntazeri,BNI Life
2022-11-03 11:31:09+00:00,hai kak untuk pengecekan status penawaran asuransi tersebut kakak bisa hubungi bni life call  ya kak tks cempaka ,BNICustomerCare,BNI Life
2022-11-03 11:13:09+00:00,hallo kak maaf ya bikin kakak nggak nyaman nomor  merupakan nomor resmi telemarketing bni yang menawarkan asuransi bni life   ,BNI,BNI Life
2022-11-03 11:07:09+00:00,hai kak untuk nomor tersebut benar merupakan nomor resmi telemarketing bni terkait penawaran asuransi yang bekerjasama dengan bni ya kak tks cempaka ,BNICustomerCare,BNI Life
2022-11-03 11:01:33+00:00,hai kak nomor tersebut merupakan nomor resmi telemarketing bni terkait penawaran asuransi yang bekerjasama dengan bni ya kak tks cempaka ,BNI,BNI Life
2022-11-03 05:49:17+00:00,tolong ya dari kemarin ada yg nelponin mulu dari asuransi bni di jam istirahat kerja saya merasa terganggu kenapa no hp saya bisa bocor,antisantisss_,BNI Life
2022-11-02 08:33:13+00:00, sore min sy barusan ditelpon  yg mengaku telemarketing bni menawarkan asuransi dgn premi rp   thn katanya ini sepaket ketika kita buka rekening di bni dan akn dipotong secara otomatis sy keberatan tp katanya tdk bisa ini gimana ya ,purba_leslina,BNI Life
2022-11-01 23:46:06+00:00, yap ak selama ini ga pernah pake bpjs yg kupake asuransi dari perusahaan ada perusahaan yg pake inhealth bni life axa macem soalnya kalo bayar enak tinggal gesek di rs kayak kita gesek kartu debit minim prosedural,paydirim,BNI Life
2022-11-01 10:19:59+00:00,hai kak terkait nomor telepon di nomor  dan  adalah benar ya kak dari bni untuk penawaran produk asuransi tks yosefin ,BNI,BNI Life
2022-11-01 10:03:36+00:00,halo min apakah benar ini dari bni pusat dari tadi ada  nomor berbeda yang menelfon dan menawarkan asuransi  t co yxgjqjze,yardahniar,BNI Life
2022-11-01 05:13:34+00:00,  wd am pm tenggo thr x bonus x asuransi bpjs n bni tunj kacamata tunj jabatan tunj transport tunj pulsa tunj keluarga tunj lahiran menikah duka bencana alam beasiswa bagi anak karyawan s amp k free lunch free snack free shuttle shoes amp uniform apd from pt,Papazi10,BNI Life
2022-10-31 03:21:45+00:00,pt asuransi jiwasraya senin dan stroke dengan cara yang punyaah pt bang rakya indonesyah bni syariah mandiri bank mandiri bank terbaik duni dengan jakarta selatan dki jakarta indonesia full movie online  jahit esyah way duni baru atas nama  agustina inpestor kereator tutor  t co gdhrqaxst,Agustin45623764,BNI Life
2022-10-31 00:28:33+00:00,nasabah tidak menerima polis asuransi bni life  t co rxyzenjb cc ,MediaKonsumenID,BNI Life
2022-10-28 13:11:14+00:00,hai kak sebelumnya maaf untuk kendalanya ya kak untuk keluhan kakak perihal asuransi bni life mimin gak bisa cek ya kak artinya kakak perlu menghubungi call center  ya tks dana ,BNI,BNI Life
2022-10-28 13:04:23+00:00,hi kak maaf untuk kendalanya ya kak untuk keluhan kakak mengenai asuransi bni life mimin gak bisa cek ya kak artinya kakak perlu menghubungi call center  tks dana ,BNICustomerCare,BNI Life
2022-10-28 07:52:11+00:00,hi kak maaf untuk kendalanya ya kak jika yg kakak tanyakan berkaitan dengan asuransi bni life silakan menghubungi call center bni life di nomor telepon  ya kak nanti akan dibantu oleh petugas tks dana ,BNICustomerCare,BNI Life
2022-10-28 07:27:07+00:00, aq pernah hubungi bni life amp kemarin waktu saya dicabang bni jg sdh dihubungi bni life dan diterangkan bahwa saya bukan peserta asuransi bni life ini jadi sampai sekarang saya tidak mengetahui kenapa rekening aq dipotong terus udah diminta untuk dihentikan tapi tetap dipotong,RizannakyZaky,BNI Life
2022-10-28 02:11:30+00:00,hi kak mohon maaf ya mengenai asuransi bni life informasi lengkapnya mimin sarankan silakan kakak menghubungi bni life  ya kak tks ivara ,BNICustomerCare,BNI Life
2022-10-28 02:07:47+00:00,hai kak mohon maaf sebelumnya boleh kakak infokan untuk nama asuransi yang kakak maksud apakah asuransi dari bni life jika iya kakak bisa konfirmasi melalui bni life  atau ke cabang bni dimana kakak udah pernah melakukan pembatalan ya tks raisha ,BNICustomerCare,BNI Life
2022-10-28 01:28:29+00:00, jadi gini kak saya mau nanya kenapa rekening saya tiap tanggal  dipotong rp   saya tidak pernah memakai asuransi dari bni dan sudah kecabang beberapa bulan lalu untuk minta diberhentikan namun masih juga dipotong hal ini sudah berlangsung dari tahun ,RizannakyZaky,BNI Life
2022-10-27 14:52:06+00:00,jadi ini cek ke dokter disalah satu rs pake asuransi dari bni udh dijelasin pas daftar kalo ada biaya lebih ditanggung ditempat udah okelah pas daftar pas mau bayar kalo ditotalin kan harusnya rb yakaan kenapa jadi rb apa aku tidak bisa hituung ,kinanaleya,BNI Life
2022-10-27 03:04:00+00:00, maaf sebelumnya mengganggu ibu sebelumnya pernah penjadi nasabah asuransi bni life saya melakukan penelitian utk tugas akhir perkuliahan saya dan membutuhkan data utk wawancara beberapa nasabahnya apakah ibu berkenan ,LiliPark99,BNI Life
2022-10-26 23:49:33+00:00,tiap bulan tanggal setiap tanggal  rekening saya dipotong rp   emang angka kecil tapi sudah terjadi sejak thn  berarti udah diatas  juta saya ruginya sy sudah kecabang bni dan telpon call center tpi tidak dapat pencerahan sy tdk pernah membeli produk asuransi,RizannakyZaky,BNI Life
2022-10-26 14:19:59+00:00,eitss gak perlu takut mobil kalian kena banjir karena akan ada asuransi banjir untuk  tahun pertama promo ini hanya berlaku hingga  oktober  ya info lebih lanjut  t co ritgoz bni bumnuntukindonesia,BNI,BNI Life
2022-10-26 02:29:27+00:00, tolong donk saya sudah sekali menolak ditawari asuransi sorenya masih di telp lagi besok paginya juga besoknya lagi udah dibilangi lagi nyetir masih diterusin aja duh parah ,merryuana,BNI Life
2022-10-26 00:36:00+00:00, maaf sebelumnya mengganggu izin bertanya ibu sebelumnya pernah penjadi nasabah asuransi bni life saya melakukan penelitian utk skripsi saya dan membutuhkan data utk wawancara beberapa nasabahnya apakah ibu berkenan ,LiliPark99,BNI Life
2022-10-26 00:25:27+00:00, hai kak salken sebelumnya saya ingin menanyakan kk ikut asuransi bni life ya ,LiliPark99,BNI Life
2022-10-26 00:17:23+00:00, maaf sebelumnya mengganggu ibu bapak sebelumny pernah penjadi nasabah asuransi bni life saya melakukan penelitian utk skripsi saya dan membutuhkan data utk wawancara beberapa nasabahnya apakah bapak ibu berkenan ,LiliPark99,BNI Life
2022-10-25 07:16:59+00:00, selamat siang izin bertanya ibu pengguna asuransi bni life ya bu kalau ada waktu apakah saya bisa bertanya tanya seputar asuransi yg ibu gunakan ,LiliPark99,BNI Life
2022-10-23 00:06:33+00:00, mantap pencerahannya jadi terkuak why bni amp jasa raharja mau sponsori dg angka tak masuk akal ke klub tanpa basis fans kirain hy krn dipush amp udang di balik bakwan ada relasi dari layanan transaksi amp asuransi pakpol meski push juga duit nasabah tuh uang sponsornya haha ,TwitBeritaBaik,BNI Life
2022-10-19 23:09:38+00:00,hai kak maaf buat kakak gak nyaman untuk pendebetan asuransi disesuaikan dengan kesepakatan saat persetujuan asuransi ya   ,BNI,BNI Life
2022-10-19 14:36:04+00:00,bni life akan semakin siap untuk menghadapi perubahan industri asuransi jiwa yang begitu cepat beragam dan memiliki berbagai macam tantangan baru bnilife  t co dqfjcywua,jpnncom,BNI Life
2022-10-19 13:55:50+00:00, asuransi dan produk laennya  bni tiap kali gw setor duit beberapa jam kemudan ditelp sales nawarin asuransi cc dkk  uob bunganya keciiiiil banget pelayanan decent sepi banget ,Ruteman,BNI Life
2022-10-18 02:05:01+00:00,segenap dewan komisaris direksi dan seluruh karyawan bni life mengucapkan selamat hariasuransi nasional  sesuai dengan tagline hari asuransi tahun ini kenali pahami miliki merupakan  pilar utama dalam pengenalan dan pemahaman masyarakat akan pentingnya berasuransi  t co sxaiidda ,BNILifeID,BNI Life
2022-10-17 10:21:37+00:00, sayapu begitu padahal sudah bilang gak tettarik tp ditelpon melulu itk ikut asuransi bni terkesan maksa banget ,tommyjauhari,BNI Life
2022-10-17 07:38:55+00:00,hai kak terkait informasi mengenai asuransi bni life silakan kakak hubungi bni life  ya tks violet ,BNI,BNI Life
2022-10-17 05:43:53+00:00, a sebab kecelakaan bukan kecelakaan setoran bulanan dilanjutkan oleh asuransi hingga jatuh tempo atau akumulasi setoran bulanan   ,BNI,BNI Life
2022-10-17 05:42:59+00:00,hai kak untuk program asuransi otomatis mimin infoin ya diantaranya  pertanggungan asuransi jiwa  cover asuransi a sebab kecelakaan sejak tanggal buka rekening   ,BNI,BNI Life
2022-10-17 04:56:05+00:00, halo kak untuk bni tapenas tidak wajib mengajukan asuransi jika kakak ditawarkan asuransi sifatnya penawaran ya kak   ,BNI,BNI Life
2022-10-17 04:30:14+00:00, mau tanya kalau ini sudah include asuransi jiwa kan kalo kita bukan tabungan deposit tapenas bni  t co bwffjijv,lactacee,BNI Life
2022-10-16 23:00:09+00:00, gw sebagai orang asuransi tp asuransi kerugian ya ngasih info aja nih jangan tergiur dengan yg dibilang asuransi pendidikan dan dapet hasil berlipat ganda kalo mau asuransi ya asuransi aja tabungan pendidikan bisa di bank kaya bni gt terpisah dari asuransinya ,ita_alinta,BNI Life
2022-10-16 15:13:00+00:00, ya sy dapat ikut produk asuransi pendidikan bni life,Dwi1975,BNI Life
2022-10-16 02:45:04+00:00, asuransi pendidikan bni ada kok premi dan pencairannya berjangka sesuai tingkatan usia anak mulai dari yang paling dasar sampai perguruan tinggi ini testi real ya bukan mengarang bebas atau berasumsi ,Rendy_Duck,BNI Life
2022-10-14 08:10:55+00:00,jadi orang tua yang hebat bersama bni life wadi ah gold cendekia dana tahapan terjamin hingga perguruan tinggi biaya kontribusi minimal  ribu rupiah per bulan santunan asuransi hingga  infomasi lengkap kunjungi  t co zfornzqtx  t co ahcwsxs,BNILifeID,BNI Life
2022-10-14 02:16:00+00:00,barusan di telf sama agent dg no telf    ngatain orang tuli emang masalah klo sy gak mau di tawarin asuransi jenis apapun tolong min anak buahnya di ajarin dulu sopan santun baru suruh jualan agentbnigakpunyasopansantun,Mendel16,BNI Life
2022-10-12 07:32:28+00:00,warga twitter mau tanya nih ada yg pernah ditelpon dr pihak bni yg menawarkan asuransi kah ini real or penipuan saya sudah ditelpon beberapa kali dan nomernya hampir sama semua bni asuransi waspadapenipuan  t co uyhxnluje,rinaisti,BNI Life
2022-10-11 13:00:17+00:00,risiko dinamis ini bisa kamu antisipasi dengan cara siapin dana darurat atau investasi yang minim risiko seperti reksadana pasar uang yuk mulai lakuin manajemen risiko finansial kamu mau asuransi ataupun investasi keduanya bisa dimulai lewat bni mobile banking ,BNI,BNI Life
2022-10-11 12:57:32+00:00,selain itu ada juga risiko dinamis yang sifatnya ngikutin kondisi ekonomi kamu yang disebabkan oleh fluktuasi nilai uang atau saham dan tentunya gak bisa ditangani dengan asuransi ,BNI,BNI Life
2022-10-11 12:55:00+00:00,ada banyak jenis risiko finansial dan masing masing punya cara manajemennya tersendiri misal dilihat dari subjeknya ada risiko khusus yang dampaknya cuma dirasain secara pribadi dan risiko fundamental yang dampak kerugiannya luas keduanya bisa diantisipasi dengan asuransi ,BNI,BNI Life
2022-10-11 08:13:25+00:00,min punya asuransi kok ganggu bgt daftar kagak pernah ditelpon mulu udah gw tolak gw blokir nomornya eh pake nomor yg lain ganggu bgt  t co ebqojfjc,Kasepakudaa,BNI Life
2022-10-09 02:57:26+00:00, tanya fitur bni life pd apk bni mobile sy knp gak bisa liat produk asuransi yg sudah sy miliki sejak  ya ,dulqs,BNI Life
2022-10-09 01:48:55+00:00,bni saldo  digit sepi nihh ga ada yg nelfon nelfon sales asuransi nyaa tdk tertarik sm org kismin wkkwkwk emg yaaa org org di pandang dr angka rekening nya tanpa tau dr mana uang itu berasal huhu,ranirch,BNI Life
2022-10-07 15:16:21+00:00, heh kog bisa biasanya bni atau bri kan yg suka gitu kamu ikut asuransi mungkin,Callico_Chan,BNI Life
2022-10-07 12:26:39+00:00,penjelasan bni tentang tagihan asuransi perisai plus dari bni life yang tanpa persetujuan nasabah  t co ezqprlbg,ambank_mr,BNI Life
2022-10-07 09:47:14+00:00,penjelasan bni tentang tagihan asuransi perisai plus dari bni life yang tanpa persetujuan nasabah  t co rqpanmzpz,brillianti,BNI Life
2022-10-07 09:22:17+00:00,penjelasan bni tentang tagihan asuransi perisai plus dari bni life yang tanpa persetujuan nasabah  t co xbwfupu,yudamawan,BNI Life
2022-10-07 09:00:30+00:00,ada lagi yang mau menawarkan asuransi dari bni via telepon sudah ada  nih ,khagali973,BNI Life
2022-10-07 03:15:40+00:00,jadi trauma pake masa tau autodebit kepotong sama asuransi ngajuin aja gak pernah mana kepotong  jt lebih balikin duitnya tolong ,Tiara_monita,BNI Life
2022-10-06 10:18:24+00:00,penjelasan bni tentang tagihan asuransi perisai plus dari bni life yang tanpa persetujuan nasabah  t co zrcbrajvqb,MediaKonsumenID,BNI Life
2022-10-06 04:59:52+00:00,penghargaan yang diberikan oleh media asuransi ini tidak terlepas dari support dan teamwork seluruh manajemen dan insan bni life serta kepercayaan yang telah diberikan oleh nasabah selama ini ,BNILifeID,BNI Life
2022-10-06 04:59:51+00:00,pt bni life insurance telah berhasil meraih penghargaan sebagai the best life insurance sharia business unit  dalam kategori ekuitas rp  miliar ke atas pada ajang insurance award  yang diselenggarakan oleh media asuransi rabu     t co rtdevrpt,BNILifeID,BNI Life
2022-10-06 04:37:02+00:00, min nomor    itu sales asuransi bni ya ganggu banget nelponin terus tlg saya gk mau ya di tlpn lgi ,david_saleko,BNI Life
2022-10-04 12:35:03+00:00,ketiga rencanakan selalu buat perencanaan baik untuk masa depan seperti asuransi kesehatan dan dana darurat atau untuk keinginan kamu contohnya mau jalan jalan ke luar negeri atau nonton konser ,BNI,BNI Life
2022-10-04 08:02:14+00:00,hai kak bni bekerja sama dg beberapa asuransi dan penawarannya bisa melalui telepon agar bisa mimin bantu cek boleh kakak infoin nomor telepon yg menghubungi kakak berapa dan dari asuransi apa ya kak tks fitra ,BNICustomerCare,BNI Life
2022-10-04 07:58:35+00:00, halo min apa benar bni menawarkan asuransi jiwa via telpon ,cjo_ojc,BNI Life
2023-09-23 06:36:14+00:00, betul tapi emang penghasilannya gede sih kalau pintar cari nasabah saya tahu karena lihat sendiri dari salah satu agen asuransi top prudential mas kenal sama pak boboy saya pernah diajak beliau main di kantor pusat prudential ,zaialamm,Prudential
2023-09-23 02:35:00+00:00, halo perkenalkan aku filip fulltime agent dari prudential mungkin izin share soal history claim nasabah aku ya semoga membantu  t co rszvsv,filcadet,Prudential
2023-09-22 13:21:37+00:00,faktanya sudah lebih dari  bulan pengaduan pada asuransi prudential yg prosesnya berhenti pada titik mediasi laps tanpa ada kelanjutannya jumatberkah asiangames my mister daddy alam ganjar min yoongi gina jamal le minerale  t co fumwekmw,sli1968,Prudential
2023-09-22 05:09:36+00:00,list rs yang masuk pru priority hospitals uda mulai banyak ga gampang untuk minta rs bisa share buku tarif tapi kalau semuanya jadi reimburse pasti nasabah akan cari rs yang masih bisa cashless respect buat rumah sakit yang bisa kerja sama soal claim dengan prudential ,filcadet,Prudential
2023-09-19 10:07:30+00:00, gak terlalu paham yang gua tau itu nama perusahaannya prudential dan itu asuransi kesehatan bukan pinjol mungkin ortu kamu pernah didaftarin asuransi coba aja tanya customer service nya,haiakuleva,Prudential
2023-09-15 02:17:31+00:00,for every life for every future ceo prudential ungkapkan strategi baru perusahaan klik link di bio untuk baca selengkapnya beritainn prudential asuransi insurence  t co xrwkmgnda,beritainn,Prudential
2023-09-14 16:48:36+00:00, ralat prudential spin off  ya  tahun lalu ,filcadet,Prudential
2023-09-14 16:31:14+00:00,pasar asuransi syariah bakal semakin menarik ya di liat sejak prudential spin off di  tahun lalu amp sekarang mulai beberapa asuransi lain ikut untuk spin off di lansir dari masih di beri kesempatan buat semua perusahaan yang mau memisahkan unit syariahnya sampai  t co qqwfriw ,filcadet,Prudential
2023-09-14 15:09:27+00:00, halo kak selda perkenalkan nama ku filip fulltime agen dari prudential ada yang bisa di bantu untuk kebutuhan asuransinya jika butuh bukti servicing saya boleh lihat disini ya thank you  t co rszvsv,filcadet,Prudential
2023-09-12 16:43:01+00:00, iya der asuransi cover pengobatan bill nya buat buat estetila kecantikan paling kalo operasi karna alasan rekonstruksi aja buat alasan kecantikan setau ku gak ada sih asuransi yg cover iti cmiiw btw aku pake prudential utk kesehatan udh full cover der ,sycalyann,Prudential
2023-09-10 14:31:22+00:00, halo gua filip fulltime agen asuransi dari prudential gua lagi buka recruiting jadi part of tim gua tapi gua ga bisa janji tahun depan beli bmw haha bagi yang berkenan boleh dm ya gua cuma bisa share dari apa yang gua lakukan sampai hari ini semoga kita cocok thankyou,filcadet,Prudential
2023-09-10 11:45:58+00:00, halo temen perkenalkan gua filip fulltime agen asuransi dari prudential gua lagi buka recruiting untuk jadi part of tim gua as agen asuransi juga tapi gua ga bisa janji tahun depan beli bmw ya haha buat yang bersedia amp berkenan boleh dm atau kontak gua via link di bio untuk ,filcadet,Prudential
2023-09-10 02:05:05+00:00, halo gua filip fulltime agen asuransi dari prudential gua lagi buka recruiting untuk jadi part of tim gua as agen asuransi juga tapi gua ga bisa janji tahun depan beli bmw ya haha buat yang bersedia amp berkenan boleh dm atau kontak gua via link di bio ya gua cuma bisa share ,filcadet,Prudential
2023-09-06 15:00:09+00:00,anak nasabah harus opname karena ispa selama  hari full cover oleh prudential thanks cici dan koko yg sdh mempercayakan asuransi nya pada prudential dan mempercayai sy sebagai agentnya dan membantu claim  t co hvvqygxa,anisamantha_pru,Prudential
2023-09-05 09:12:27+00:00,jadi apa yang sedang di lakukan nih sama perusahaan asuransi khususnya prudential karena gua di prudential kita lagi negosiasi amp buat list priority untuk rumah sakit yang memang bisa ikutin sop claim kita amp yang terpenting adalah soal buku tarif ,filcadet,Prudential
2023-09-05 09:12:24+00:00,filip kata agent asuransi lain prudential claimnya jadi reimburse jadi kita lagi ada re negosiasi sama banyak rumah sakit di indonesia perihal kecepatan claim amp soal buku tarif untu perawatan di suatu rumah sakit tapi fungsi dari re negosiasi ini apa mari gua jelasin  t co iudqmzd,filcadet,Prudential
2023-09-05 00:39:55+00:00, iyoo itu unitlinknya sebenernya dan biaya admin u unitlink itu mahal bisa ngmg begini krn pernah jd agen asuransi prudential syariah,azirizky,Prudential
2023-09-05 00:07:01+00:00,assallamualaikum selamat pagi saat ini prudential baru aja launching produk asuransi kesehatan yang bagus banget dan pasti cocok dengan kita semua karena yuk klik spil aja link di bawah ini untuk info lebih lanjut dan anda bisa simulasi  t co cqvtmjla  t co bwuzawlnp,Agung_prasherni,Prudential
2023-09-04 07:35:59+00:00, asuransi prudential yaa  t co jkjdifds,MariaTrihartati,Prudential
